_id,accuracy,bpm,timestamp
2277,1,72,1749015736000
2278,1,65,1749012571000
2279,1,76,1749015601000
2280,1,76,1749014866000
2281,1,99,1749023341000
2282,1,72,1749017701000
2283,1,82,1749018331000
2284,1,103,1749055058000
2285,1,99,1749016966000
2286,1,94,1749023101000
2287,1,71,1749020476000
2288,1,71,1749019666000
2289,1,83,1749022291000
2290,1,73,1749017386000
2291,1,66,1749012856000
2292,1,88,1749022831000
2293,1,103,1749018511000
2294,1,68,1749014071000
2295,1,71,1749014461000
2296,1,73,1749015886000
2297,1,70,1749020611000
2298,1,92,1749054983000
2299,1,82,1749022201000
2300,1,71,1749019351000
2301,1,68,1749011791000
2302,1,76,1749017881000
2303,1,73,1749015901000
2304,1,84,1749022756000
2305,1,81,1749023851000
2306,1,85,1749022141000
2307,1,71,1749018061000
2308,1,74,1749017311000
2309,1,83,1749023581000
2310,1,67,1749012751000
2311,1,70,1749020851000
2312,1,73,1749019516000
2313,1,67,1749012616000
2314,1,68,1749011926000
2315,1,69,1749012016000
2316,1,70,1749020776000
2317,1,73,1749012541000
2318,1,71,1749020506000
2319,1,82,1749022216000
2320,1,68,1749011311000
2321,1,99,1749055023000
2322,1,71,1749014416000
2323,1,73,1749015181000
2324,1,70,1749021166000
2325,1,85,1749023416000
2326,1,96,1749055017000
2327,1,67,1749011191000
2328,1,112,1749055089000
2329,1,71,1749020326000
2330,1,81,1749023926000
2331,1,67,1749011371000
2332,1,75,1749013951000
2333,1,82,1749018316000
2334,1,87,1749024301000
2335,1,105,1749023206000
2336,1,91,1749016231000
2337,1,72,1749017236000
2338,1,68,1749012211000
2339,1,70,1749014656000
2340,1,70,1749021151000
2341,1,68,1749014116000
2342,1,69,1749013336000
2343,1,71,1749017896000
2344,1,109,1749055066000
2345,1,97,1749016756000
2346,1,70,1749017776000
2347,1,69,1749014596000
2348,1,84,1749024361000
2349,1,68,1749011821000
2350,1,87,1749022651000
2351,1,72,1749019966000
2352,1,70,1749020836000
2353,1,67,1749012661000
2354,1,68,1749011866000
2355,1,96,1749055016000
2356,1,71,1749021571000
2357,1,92,1749054981000
2358,1,83,1749019096000
2359,1,94,1749022876000
2360,1,73,1749015856000
2361,1,103,1749018541000
2362,1,68,1749011296000
2363,1,93,1749054994000
2364,1,85,1749022126000
2365,1,81,1749023656000
2366,1,85,1749021931000
2367,1,73,1749013321000
2368,1,87,1749055000000
2369,1,72,1749014581000
2370,1,78,1749016021000
2371,1,103,1749055059000
2372,1,78,1749022021000
2373,1,76,1749020086000
2374,1,91,1749015346000
2375,1,76,1749019201000
2376,1,102,1749055038000
2377,1,68,1749011956000
2378,1,73,1749013891000
2379,1,73,1749013876000
2380,1,67,1749012961000
2381,1,68,1749011746000
2382,1,70,1749021511000
2383,1,82,1749022261000
2384,1,96,1749055018000
2385,1,93,1749023116000
2386,1,91,1749015316000
2387,1,70,1749020701000
2388,1,80,1749023626000
2389,1,80,1749022366000
2390,1,89,1749018646000
2391,1,109,1749055070000
2392,1,80,1749023641000
2393,1,90,1749055012000
2394,1,71,1749013171000
2395,1,97,1749016771000
2396,1,66,1749012901000
2397,1,70,1749021136000
2398,1,68,1749021121000
2399,1,102,1749016846000
2400,1,72,1749017491000
2401,1,72,1749018256000
2402,1,98,1749016381000
2403,1,80,1749022036000
2404,1,80,1749021316000
2405,1,69,1749018841000
2406,1,67,1749011611000
2407,1,84,1749022441000
2408,1,77,1749016051000
2409,1,91,1749015331000
2410,1,68,1749011836000
2411,1,68,1749014056000
2412,1,66,1749012886000
2413,1,97,1749018481000
2414,1,69,1749012166000
2415,1,83,1749019141000
2416,1,73,1749013486000
2417,1,81,1749021736000
2418,1,80,1749022081000
2419,1,66,1749011281000
2420,1,83,1749022276000
2421,1,68,1749016591000
2422,1,81,1749023731000
2423,1,71,1749018016000
2424,1,69,1749012046000
2425,1,67,1749012781000
2426,1,85,1749021946000
2427,1,72,1749017611000
2428,1,71,1749021586000
2429,1,93,1749054988000
2430,1,85,1749023431000
2431,1,71,1749019381000
2432,1,66,1749012676000
2433,1,69,1749012136000
2434,1,71,1749015001000
2435,1,82,1749021796000
2436,1,69,1749012181000
2437,1,70,1749020941000
2438,1,72,1749017281000
2439,1,89,1749021691000
2440,1,96,1749055014000
2441,1,71,1749018151000
2442,1,75,1749020041000
2443,1,79,1749016126000
2444,1,73,1749013471000
2445,1,71,1749013186000
2446,1,67,1749016666000
2447,1,103,1749055053000
2448,1,71,1749017926000
2449,1,96,1749015916000
2450,1,68,1749012271000
2451,1,71,1749014431000
2452,1,68,1749016546000
2453,1,80,1749024121000
2454,1,72,1749015781000
2455,1,81,1749023671000
2456,1,71,1749018106000
2457,1,87,1749022666000
2458,1,68,1749011776000
2459,1,74,1749016741000
2460,1,101,1749015451000
2461,1,89,1749021706000
2462,1,84,1749022426000
2463,1,82,1749023986000
2464,1,67,1749012991000
2465,1,70,1749020671000
2466,1,110,1749055083000
2467,1,81,1749023761000
2468,1,69,1749012421000
2469,1,68,1749016621000
2470,1,109,1749055074000
2471,1,83,1749022741000
2472,1,85,1749015526000
2473,1,102,1749055046000
2474,1,82,1749022246000
2475,1,68,1749014281000
2476,1,83,1749024031000
2477,1,72,1749020536000
2478,1,67,1749011221000
2479,1,93,1749054989000
2480,1,84,1749023491000
2481,1,70,1749020641000
2482,1,67,1749012631000
2483,1,66,1749012691000
2484,1,105,1749023236000
2485,1,68,1749014146000
2486,1,89,1749018661000
2487,1,85,1749021961000
2488,1,73,1749019561000
2489,1,71,1749017911000
2490,1,87,1749055003000
2491,1,93,1749023131000
2492,1,66,1749012721000
2493,1,104,1749055026000
2494,1,87,1749021661000
2495,1,85,1749024211000
2496,1,68,1749016606000
2497,1,74,1749017416000
2498,1,71,1749018001000
2499,1,83,1749024046000
2500,1,92,1749054984000
2501,1,65,1749012601000
2502,1,106,1749018376000
2503,1,67,1749013546000
2504,1,71,1749020401000
2505,1,104,1749055029000
2506,1,81,1749021871000
2507,1,74,1749016726000
2508,1,70,1749020416000
2509,1,71,1749014311000
2510,1,72,1749019411000
2511,1,73,1749013456000
2512,1,84,1749022471000
2513,1,72,1749017536000
2514,1,76,1749017836000
2515,1,101,1749055042000
2516,1,67,1749011686000
2517,1,73,1749018871000
2518,1,71,1749019336000
2519,1,101,1749055041000
2520,1,84,1749022561000
2521,1,72,1749020581000
2522,1,94,1749022921000
2523,1,67,1749014521000
2524,1,70,1749014686000
2525,1,72,1749019501000
2526,1,97,1749018451000
2527,1,71,1749014956000
2528,1,88,1749022816000
2529,1,72,1749020566000
2530,1,70,1749014401000
2531,1,80,1749022051000
2532,1,102,1749055050000
2533,1,76,1749020101000
2534,1,74,1749015061000
2535,1,84,1749022771000
2536,1,87,1749021646000
2537,1,89,1749021301000
2538,1,72,1749017746000
2539,1,74,1749013756000
2540,1,72,1749014536000
2541,1,99,1749016951000
2542,1,103,1749055051000
2543,1,67,1749011656000
2544,1,69,1749013396000
2545,1,90,1749054977000
2546,1,67,1749011446000
2547,1,103,1749055060000
2548,1,70,1749020596000
2549,1,81,1749021886000
2550,1,74,1749017461000
2551,1,85,1749024196000
2552,1,101,1749055040000
2553,1,89,1749021676000
2554,1,110,1749055084000
2555,1,74,1749020236000
2556,1,71,1749013246000
2557,1,93,1749054986000
2558,1,84,1749022396000
2559,1,67,1749011596000
2560,1,71,1749014341000
2561,1,71,1749014296000
2562,1,70,1749017821000
2563,1,83,1749024181000
2564,1,70,1749017791000
2565,1,67,1749012646000
2566,1,72,1749021376000
2567,1,71,1749018091000
2568,1,68,1749011716000
2569,1,72,1749013576000
2570,1,87,1749024271000
2571,1,84,1749024331000
2572,1,72,1749017506000
2573,1,72,1749015751000
2574,1,71,1749017986000
2575,1,70,1749014356000
2576,1,87,1749016396000
2577,1,72,1749013606000
2578,1,67,1749011356000
2579,1,72,1749015766000
2580,1,68,1749021061000
2581,1,81,1749021766000
2582,1,69,1749018991000
2583,1,94,1749023086000
2584,1,68,1749012301000
2585,1,68,1749021046000
2586,1,94,1749022891000
2587,1,82,1749021826000
2588,1,67,1749012916000
2589,1,76,1749015841000
2590,1,76,1749014941000
2591,1,92,1749054982000
2592,1,71,1749021436000
2593,1,69,1749018811000
2594,1,72,1749014551000
2595,1,70,1749021526000
2596,1,83,1749022696000
2597,1,85,1749022111000
2598,1,87,1749024286000
2599,1,108,1749018571000
2600,1,76,1749019186000
2601,1,69,1749014746000
2602,1,68,1749011506000
2603,1,72,1749017686000
2604,1,98,1749016906000
2605,1,76,1749015811000
2606,1,105,1749023221000
2607,1,80,1749022351000
2608,1,82,1749015691000
2609,1,83,1749022306000
2610,1,67,1749011386000
2611,1,94,1749054991000
2612,1,76,1749020056000
2613,1,87,1749021616000
2614,1,68,1749013111000
2615,1,104,1749055062000
2616,1,93,1749054990000
2617,1,85,1749023461000
2618,1,72,1749017476000
2619,1,69,1749018976000
2620,1,80,1749024091000
2621,1,94,1749054993000
2622,1,71,1749017971000
2623,1,76,1749015616000
2624,1,67,1749012766000
2625,1,75,1749013966000
2626,1,67,1749013081000
2627,1,76,1749015586000
2628,1,101,1749015391000
2629,1,75,1749020011000
2630,1,108,1749055068000
2631,1,80,1749023611000
2632,1,74,1749016696000
2633,1,91,1749054980000
2634,1,67,1749013066000
2635,1,73,1749013921000
2636,1,80,1749024106000
2637,1,97,1749016786000
2638,1,76,1749020071000
2639,1,72,1749019216000
2640,1,68,1749011806000
2641,1,68,1749011896000
2642,1,82,1749023806000
2643,1,91,1749055008000
2644,1,105,1749023176000
2645,1,72,1749019456000
2646,1,73,1749017401000
2647,1,68,1749011761000
2648,1,83,1749019126000
2649,1,93,1749054996000
2650,1,67,1749011416000
2651,1,68,1749021076000
2652,1,88,1749055005000
2653,1,72,1749017581000
2654,1,109,1749055073000
2655,1,99,1749022951000
2656,1,77,1749016066000
2657,1,72,1749019246000
2658,1,71,1749014791000
2659,1,71,1749015076000
2660,1,69,1749013816000
2661,1,71,1749013666000
2662,1,70,1749020866000
2663,1,82,1749018346000
2664,1,72,1749018916000
2665,1,68,1749014086000
2666,1,76,1749018676000
2667,1,82,1749021841000
2668,1,73,1749012526000
2669,1,89,1749054972000
2670,1,76,1749014896000
2671,1,71,1749019636000
2672,1,67,1749012931000
2673,1,69,1749012031000
2674,1,83,1749022726000
2675,1,70,1749020656000
2676,1,94,1749054998000
2677,1,104,1749022996000
2678,1,69,1749019006000
2679,1,93,1749016276000
2680,1,84,1749023506000
2681,1,81,1749023701000
2682,1,76,1749015661000
2683,1,68,1749014101000
2684,1,76,1749018721000
2685,1,75,1749018736000
2686,1,68,1749011971000
2687,1,68,1749014161000
2688,1,91,1749015361000
2689,1,74,1749017176000
2690,1,70,1749021211000
2691,1,79,1749016141000
2692,1,85,1749024226000
2693,1,71,1749019771000
2694,1,81,1749023881000
2695,1,73,1749015136000
2696,1,66,1749012706000
2697,1,69,1749013861000
2698,1,74,1749017191000
2699,1,71,1749020386000
2700,1,71,1749020521000
2701,1,67,1749014491000
2702,1,87,1749023356000
2703,1,76,1749017851000
2704,1,99,1749023311000
2705,1,81,1749021751000
2706,1,73,1749018886000
2707,1,74,1749015031000
2708,1,76,1749015646000
2709,1,102,1749055039000
2710,1,71,1749020371000
2711,1,69,1749014011000
2712,1,73,1749018856000
2713,1,110,1749055079000
2714,1,72,1749018226000
2715,1,85,1749024241000
2716,1,74,1749019606000
2717,1,74,1749013696000
2718,1,70,1749016501000
2719,1,72,1749019471000
2720,1,72,1749013591000
2721,1,69,1749014641000
2722,1,99,1749016981000
2723,1,76,1749019156000
2724,1,102,1749016831000
2725,1,104,1749055028000
2726,1,83,1749024061000
2727,1,90,1749054970000
2728,1,112,1749055088000
2729,1,74,1749017221000
2730,1,71,1749020356000
2731,1,101,1749015376000
2732,1,72,1749019891000
2733,1,69,1749013366000
2734,1,82,1749023971000
2735,1,72,1749017626000
2736,1,81,1749021781000
2737,1,71,1749013681000
2738,1,69,1749012151000
2739,1,82,1749021811000
2740,1,85,1749023446000
2741,1,71,1749015121000
2742,1,96,1749055020000
2743,1,83,1749023566000
2744,1,99,1749023326000
2745,1,84,1749022501000
2746,1,93,1749016321000
2747,1,91,1749016246000
2748,1,68,1749011986000
2749,1,106,1749018406000
2750,1,88,1749022861000
2751,1,82,1749023821000
2752,1,68,1749012001000
2753,1,69,1749014191000
2754,1,75,1749013981000
2755,1,81,1749023866000
2756,1,68,1749012256000
2757,1,69,1749019021000
2758,1,89,1749054971000
2759,1,93,1749054995000
2760,1,66,1749012871000
2761,1,69,1749012841000
2762,1,70,1749021196000
2763,1,74,1749015301000
2764,1,67,1749011401000
2765,1,68,1749016561000
2766,1,73,1749012496000
2767,1,69,1749012406000
2768,1,69,1749012436000
2769,1,76,1749015571000
2770,1,110,1749055078000
2771,1,72,1749018196000
2772,1,68,1749011491000
2773,1,81,1749021901000
2774,1,109,1749055067000
2775,1,100,1749055024000
2776,1,65,1749012556000
2777,1,68,1749014266000
2778,1,106,1749018421000
2779,1,98,1749016876000
2780,1,102,1749055049000
2781,1,72,1749019696000
2782,1,67,1749013561000
2783,1,92,1749017071000
2784,1,70,1749016486000
2785,1,72,1749019921000
2786,1,89,1749021256000
2787,1,70,1749017806000
2788,1,68,1749021091000
2789,1,71,1749021451000
2790,1,103,1749055054000
2791,1,68,1749012196000
2792,1,71,1749021466000
2793,1,93,1749016291000
2794,1,70,1749021241000
2795,1,74,1749019621000
2796,1,68,1749011851000
2797,1,70,1749020731000
2798,1,71,1749015106000
2799,1,103,1749018496000
2800,1,82,1749024001000
2801,1,80,1749022381000
2802,1,71,1749018136000
2803,1,98,1749055022000
2804,1,89,1749021286000
2805,1,110,1749055081000
2806,1,76,1749017866000
2807,1,105,1749023266000
2808,1,81,1749023746000
2809,1,101,1749015406000
2810,1,84,1749024346000
2811,1,69,1749013846000
2812,1,67,1749011431000
2813,1,68,1749011566000
2814,1,103,1749055061000
2815,1,71,1749017956000
2816,1,70,1749015196000
2817,1,101,1749055045000
2818,1,109,1749055069000
2819,1,75,1749013936000
2820,1,76,1749014836000
2821,1,72,1749018946000
2822,1,67,1749016636000
2823,1,90,1749055007000
2824,1,102,1749055056000
2825,1,69,1749014731000
2826,1,70,1749020746000
2827,1,68,1749011551000
2828,1,85,1749016186000
2829,1,76,1749014851000
2830,1,72,1749017761000
2831,1,73,1749013906000
2832,1,73,1749017371000
2833,1,104,1749055030000
2834,1,83,1749022321000
2835,1,74,1749019591000
2836,1,72,1749021391000
2837,1,94,1749022906000
2838,1,71,1749015091000
2839,1,71,1749017941000
2840,1,73,1749017356000
2841,1,80,1749023596000
2842,1,69,1749013381000
2843,1,69,1749014026000
2844,1,103,1749055055000
2845,1,84,1749022801000
2846,1,72,1749018241000
2847,1,80,1749021346000
2848,1,70,1749014701000
2849,1,70,1749021226000
2850,1,82,1749022171000
2851,1,71,1749018181000
2852,1,71,1749019366000
2853,1,96,1749015946000
2854,1,87,1749016426000
2855,1,87,1749023371000
2856,1,80,1749022066000
2857,1,109,1749055076000
2858,1,74,1749013786000
2859,1,87,1749023386000
2860,1,68,1749012091000
2861,1,84,1749022516000
2862,1,76,1749014911000
2863,1,70,1749020896000
2864,1,104,1749055036000
2865,1,70,1749020926000
2866,1,72,1749017251000
2867,1,90,1749054978000
2868,1,70,1749020716000
2869,1,105,1749023281000
2870,1,71,1749020956000
2871,1,102,1749055047000
2872,1,109,1749055072000
2873,1,69,1749014221000
2874,1,67,1749011701000
2875,1,78,1749021991000
2876,1,72,1749019906000
2877,1,74,1749017326000
2878,1,68,1749013096000
2879,1,81,1749021856000
2880,1,100,1749017026000
2881,1,72,1749019741000
2882,1,69,1749014716000
2883,1,82,1749022156000
2884,1,69,1749012811000
2885,1,72,1749019711000
2886,1,94,1749023056000
2887,1,72,1749013621000
2888,1,101,1749055043000
2889,1,85,1749022096000
2890,1,81,1749023836000
2891,1,67,1749011116000
2892,1,70,1749020431000
2893,1,83,1749024016000
2894,1,72,1749017266000
2895,1,83,1749023551000
2896,1,104,1749055032000
2897,1,97,1749018436000
2898,1,71,1749019846000
2899,1,70,1749021181000
2900,1,67,1749012346000
2901,1,91,1749016261000
2902,1,70,1749020761000
2903,1,84,1749023476000
2904,1,84,1749022621000
2905,1,76,1749018706000
2906,1,84,1749022411000
2907,1,69,1749012466000
2908,1,68,1749012106000
2909,1,81,1749019081000
2910,1,84,1749022456000
2911,1,69,1749014626000
2912,1,103,1749055052000
2913,1,104,1749023041000
2914,1,104,1749023011000
2915,1,70,1749020626000
2916,1,70,1749020911000
2917,1,71,1749020491000
2918,1,81,1749019036000
2919,1,95,1749055019000
2920,1,76,1749020131000
2921,1,74,1749020251000
2922,1,66,1749011251000
2923,1,82,1749022186000
2924,1,84,1749022576000
2925,1,71,1749019831000
2926,1,68,1749016576000
2927,1,73,1749019276000
2928,1,81,1749023716000
2929,1,87,1749016411000
2930,1,71,1749020971000
2931,1,71,1749018046000
2932,1,110,1749055080000
2933,1,81,1749023941000
2934,1,87,1749022636000
2935,1,71,1749020206000
2936,1,71,1749019756000
2937,1,72,1749021421000
2938,1,108,1749018601000
2939,1,67,1749012976000
2940,1,71,1749019801000
2941,1,104,1749055033000
2942,1,103,1749055037000
2943,1,72,1749019426000
2944,1,83,1749024151000
2945,1,96,1749055015000
2946,1,98,1749016366000
2947,1,111,1749055085000
2948,1,67,1749011641000
2949,1,102,1749016816000
2950,1,111,1749055086000
2951,1,68,1749014236000
2952,1,68,1749013141000
2953,1,71,1749020311000
2954,1,69,1749012451000
2955,1,109,1749055075000
2956,1,68,1749012241000
2957,1,67,1749011626000
2958,1,73,1749015151000
2959,1,72,1749019936000
2960,1,68,1749014131000
2961,1,68,1749011536000
2962,1,72,1749017551000
2963,1,69,1749014761000
2964,1,81,1749023686000
2965,1,67,1749013051000
2966,1,72,1749017641000
2967,1,101,1749015421000
2968,1,93,1749054999000
2969,1,71,1749013231000
2970,1,89,1749018616000
2971,1,82,1749015706000
2972,1,69,1749013996000
2973,1,74,1749013771000
2974,1,67,1749014476000
2975,1,72,1749017521000
2976,1,90,1749055011000
2977,1,71,1749020191000
2978,1,73,1749019321000
2979,1,72,1749019486000
2980,1,68,1749016516000
2981,1,71,1749019786000
2982,1,74,1749016711000
2983,1,85,1749021916000
2984,1,100,1749016996000
2985,1,89,1749054973000
2986,1,67,1749012331000
2987,1,72,1749019981000
2988,1,72,1749018301000
2989,1,66,1749011266000
2990,1,72,1749014566000
2991,1,75,1749020026000
2992,1,71,1749018166000
2993,1,87,1749016441000
2994,1,72,1749018931000
2995,1,72,1749019726000
2996,1,69,1749012826000
2997,1,84,1749022486000
2998,1,74,1749017206000
2999,1,81,1749019051000
3000,1,71,1749013156000
3001,1,68,1749021106000
3002,1,68,1749012121000
3003,1,84,1749022591000
3004,1,70,1749015226000
3005,1,90,1749054976000
3006,1,106,1749055063000
3007,1,71,1749018121000
3008,1,71,1749018076000
3009,1,71,1749014971000
3010,1,79,1749016111000
3011,1,74,1749019576000
3012,1,98,1749016891000
3013,1,101,1749015436000
3014,1,89,1749021271000
3015,1,73,1749019306000
3016,1,67,1749013006000
3017,1,74,1749017446000
3018,1,110,1749055082000
3019,1,71,1749019816000
3020,1,69,1749013441000
3021,1,71,1749013201000
3022,1,72,1749018961000
3023,1,105,1749023191000
3024,1,68,1749013126000
3025,1,68,1749016531000
3026,1,98,1749016336000
3027,1,71,1749014776000
3028,1,93,1749054997000
3029,1,74,1749017431000
3030,1,78,1749022006000
3031,1,68,1749011911000
3032,1,68,1749012226000
3033,1,83,1749019111000
3034,1,73,1749012511000
3035,1,73,1749013501000
3036,1,104,1749023026000
3037,1,70,1749015241000
3038,1,68,1749011581000
3039,1,68,1749011521000
3040,1,68,1749014251000
3041,1,89,1749054974000
3042,1,71,1749019651000
3043,1,69,1749018796000
3044,1,74,1749020281000
3045,1,73,1749019531000
3046,1,73,1749015166000
3047,1,80,1749021331000
3048,1,67,1749011146000
3049,1,77,1749016081000
3050,1,69,1749013831000
3051,1,76,1749015826000
3052,1,87,1749055002000
3053,1,72,1749017716000
3054,1,67,1749012736000
3055,1,101,1749015481000
3056,1,75,1749019996000
3057,1,67,1749011206000
3058,1,112,1749055087000
3059,1,76,1749015631000
3060,1,113,1749056009000
3061,1,112,1749055749000
3062,1,124,1749055873000
3063,1,118,1749055417000
3064,1,114,1749055162000
3065,1,112,1749056076000
3066,1,110,1749055122000
3067,1,119,1749055879000
3068,1,109,1749055934000
3069,1,122,1749055402000
3070,1,110,1749055455000
3071,1,110,1749055966000
3072,1,108,1749055608000
3073,1,108,1749055526000
3074,1,113,1749055658000
3075,1,118,1749055257000
3076,1,126,1749055853000
3077,1,111,1749055637000
3078,1,123,1749055393000
3079,1,109,1749055937000
3080,1,119,1749055324000
3081,1,108,1749055603000
3082,1,113,1749055797000
3083,1,119,1749055309000
3084,1,128,1749055835000
3085,1,105,1749055570000
3086,1,115,1749055895000
3087,1,112,1749055483000
3088,1,115,1749055993000
3089,1,113,1749056013000
3090,1,109,1749055148000
3091,1,122,1749055396000
3092,1,112,1749056080000
3093,1,118,1749055305000
3094,1,112,1749055473000
3095,1,128,1749055834000
3096,1,115,1749055897000
3097,1,114,1749055438000
3098,1,107,1749055615000
3099,1,122,1749055385000
3100,1,129,1749055829000
3101,1,118,1749055330000
3102,1,126,1749055866000
3103,1,110,1749055144000
3104,1,115,1749055236000
3105,1,107,1749055524000
3106,1,117,1749055198000
3107,1,113,1749055095000
3108,1,112,1749055757000
3109,1,109,1749055942000
3110,1,119,1749055295000
3111,1,113,1749055654000
3112,1,113,1749055501000
3113,1,117,1749055172000
3114,1,115,1749055977000
3115,1,114,1749055241000
3116,1,120,1749055357000
3117,1,110,1749055921000
3118,1,116,1749055892000
3119,1,112,1749055468000
3120,1,118,1749055254000
3121,1,114,1749055996000
3122,1,116,1749055242000
3123,1,113,1749055665000
3124,1,118,1749055190000
3125,1,115,1749055982000
3126,1,118,1749055332000
3127,1,112,1749055648000
3128,1,119,1749055352000
3129,1,115,1749055440000
3130,1,114,1749055685000
3131,1,111,1749055736000
3132,1,120,1749055292000
3133,1,122,1749055367000
3134,1,120,1749055408000
3135,1,104,1749055562000
3136,1,119,1749055311000
3137,1,109,1749055507000
3138,1,107,1749055558000
3139,1,113,1749056069000
3140,1,114,1749055433000
3141,1,110,1749055927000
3142,1,118,1749055265000
3143,1,108,1749055515000
3144,1,112,1749055701000
3145,1,109,1749055933000
3146,1,115,1749055426000
3147,1,112,1749056012000
3148,1,113,1749055102000
3149,1,114,1749056058000
3150,1,114,1749056005000
3151,1,123,1749055378000
3152,1,114,1749056044000
3153,1,109,1749055957000
3154,1,107,1749055577000
3155,1,112,1749055647000
3156,1,113,1749055105000
3157,1,112,1749055467000
3158,1,107,1749055559000
3159,1,119,1749055322000
3160,1,119,1749055326000
3161,1,110,1749055925000
3162,1,121,1749055275000
3163,1,114,1749055104000
3164,1,113,1749055709000
3165,1,123,1749055382000
3166,1,117,1749055189000
3167,1,113,1749055488000
3168,1,112,1749055788000
3169,1,108,1749055605000
3170,1,122,1749055399000
3171,1,112,1749055651000
3172,1,118,1749055259000
3173,1,116,1749055170000
3174,1,112,1749055475000
3175,1,109,1749055964000
3176,1,118,1749055304000
3177,1,113,1749055489000
3178,1,117,1749055890000
3179,1,107,1749055549000
3180,1,111,1749055640000
3181,1,120,1749055290000
3182,1,119,1749055268000
3183,1,105,1749055566000
3184,1,112,1749055650000
3185,1,114,1749055903000
3186,1,119,1749055314000
3187,1,114,1749055684000
3188,1,113,1749055111000
3189,1,115,1749055436000
3190,1,117,1749055337000
3191,1,122,1749055397000
3192,1,118,1749055248000
3193,1,112,1749056090000
3194,1,113,1749055110000
3195,1,112,1749055772000
3196,1,110,1749055143000
3197,1,113,1749055669000
3198,1,116,1749055201000
3199,1,113,1749055691000
3200,1,121,1749055363000
3201,1,115,1749055238000
3202,1,111,1749055756000
3203,1,109,1749055938000
3204,1,127,1749055849000
3205,1,111,1749055696000
3206,1,114,1749055907000
3207,1,110,1749055633000
3208,1,108,1749055593000
3209,1,117,1749055176000
3210,1,119,1749055325000
3211,1,113,1749055661000
3212,1,125,1749055868000
3213,1,118,1749055347000
3214,1,110,1749055913000
3215,1,111,1749055967000
3216,1,116,1749056038000
3217,1,120,1749055283000
3218,1,114,1749055495000
3219,1,107,1749055620000
3220,1,112,1749055741000
3221,1,119,1749055881000
3222,1,112,1749055116000
3223,1,112,1749055748000
3224,1,112,1749055705000
3225,1,114,1749055493000
3226,1,108,1749055509000
3227,1,111,1749055459000
3228,1,114,1749056025000
3229,1,113,1749055666000
3230,1,105,1749055565000
3231,1,131,1749055815000
3232,1,108,1749055534000
3233,1,113,1749055101000
3234,1,113,1749055679000
3235,1,115,1749055240000
3236,1,121,1749055405000
3237,1,108,1749055536000
3238,1,110,1749055155000
3239,1,112,1749055771000
3240,1,112,1749055472000
3241,1,114,1749055898000
3242,1,126,1749055871000
3243,1,115,1749055210000
3244,1,108,1749055518000
3245,1,113,1749055449000
3246,1,117,1749055199000
3247,1,113,1749055689000
3248,1,111,1749055638000
3249,1,111,1749055731000
3250,1,108,1749055595000
3251,1,122,1749055394000
3252,1,107,1749055516000
3253,1,114,1749056028000
3254,1,121,1749055282000
3255,1,126,1749055859000
3256,1,108,1749055517000
3257,1,114,1749056022000
3258,1,107,1749055613000
3259,1,123,1749055381000
3260,1,120,1749055286000
3261,1,112,1749055737000
3262,1,107,1749055544000
3263,1,118,1749055255000
3264,1,125,1749055869000
3265,1,115,1749055213000
3266,1,114,1749055975000
3267,1,118,1749055298000
3268,1,118,1749055414000
3269,1,111,1749055453000
3270,1,108,1749055514000
3271,1,126,1749055845000
3272,1,113,1749055690000
3273,1,118,1749055266000
3274,1,126,1749055865000
3275,1,111,1749055457000
3276,1,125,1749055872000
3277,1,114,1749055676000
3278,1,112,1749055910000
3279,1,127,1749055847000
3280,1,112,1749055745000
3281,1,109,1749055154000
3282,1,126,1749055861000
3283,1,117,1749055200000
3284,1,112,1749055759000
3285,1,120,1749055289000
3286,1,113,1749056006000
3287,1,113,1749055091000
3288,1,114,1749056003000
3289,1,126,1749055858000
3290,1,115,1749055212000
3291,1,113,1749055778000
3292,1,115,1749055989000
3293,1,112,1749055698000
3294,1,110,1749055132000
3295,1,113,1749055718000
3296,1,109,1749055142000
3297,1,113,1749055790000
3298,1,110,1749055629000
3299,1,118,1749055416000
3300,1,113,1749056060000
3301,1,110,1749055932000
3302,1,114,1749056048000
3303,1,110,1749055946000
3304,1,113,1749055448000
3305,1,113,1749055106000
3306,1,111,1749055460000
3307,1,120,1749055276000
3308,1,112,1749055766000
3309,1,112,1749055746000
3310,1,109,1749055150000
3311,1,113,1749055787000
3312,1,113,1749056007000
3313,1,107,1749055525000
3314,1,107,1749055542000
3315,1,111,1749055734000
3316,1,112,1749055466000
3317,1,117,1749055195000
3318,1,111,1749055157000
3319,1,129,1749055825000
3320,1,116,1749055893000
3321,1,112,1749055758000
3322,1,113,1749055773000
3323,1,117,1749055183000
3324,1,117,1749055800000
3325,1,130,1749055807000
3326,1,118,1749055334000
3327,1,114,1749055987000
3328,1,115,1749055204000
3329,1,122,1749055395000
3330,1,123,1749055371000
3331,1,119,1749055349000
3332,1,118,1749055306000
3333,1,115,1749056030000
3334,1,112,1749055643000
3335,1,111,1749055699000
3336,1,121,1749055403000
3337,1,120,1749055274000
3338,1,107,1749055609000
3339,1,118,1749055321000
3340,1,109,1749055959000
3341,1,126,1749055856000
3342,1,113,1749055487000
3343,1,113,1749055713000
3344,1,117,1749055244000
3345,1,112,1749055753000
3346,1,112,1749055464000
3347,1,112,1749055694000
3348,1,113,1749056072000
3349,1,118,1749055344000
3350,1,128,1749055832000
3351,1,130,1749055814000
